,elec_spot_eur_mwh,gas_spot_eur_mwh,co2_tax_eur_mwh_gas,gas_total_eur_mwh,grid_fee_standard_eur_mwh,grid_fee_sec19_eur_mwh,elec_total_standard_eur_mwh,elec_total_sec19_eur_mwh
2025-02-10 13:00:00,109.74,45.89090446410185,17.085,62.97590446410185,25.0,3.75,134.74,113.49
2025-02-10 14:00:00,123.07,46.30378555627707,17.085,63.38878555627707,25.0,3.75,148.07,126.82
2025-02-10 15:00:00,128.54,43.41707096081557,17.085,60.50207096081557,25.0,3.75,153.54,132.29
2025-02-10 16:00:00,133.58,46.29153978420848,17.085,63.37653978420848,25.0,3.75,158.58,137.33
2025-02-10 17:00:00,133.82,42.34839376944872,17.085,59.43339376944872,25.0,3.75,158.82,137.57
2025-02-10 18:00:00,142.11,44.02834677573519,17.085,61.11334677573519,25.0,3.75,167.11,145.86
2025-02-10 19:00:00,114.85,48.71698173499523,17.085,65.80198173499522,25.0,3.75,139.85,118.6
2025-02-10 20:00:00,94.37,48.7677527400083,17.085,65.8527527400083,25.0,3.75,119.37,98.12
2025-02-10 21:00:00,91.48,48.04706754627656,17.085,65.13206754627656,25.0,3.75,116.48,95.23
2025-02-10 22:00:00,88.87,45.26220013644821,17.085,62.34720013644821,25.0,3.75,113.87,92.62
2025-02-10 23:00:00,87.38,47.10072971042267,17.085,64.18572971042266,25.0,3.75,112.38,91.13
2025-02-11 00:00:00,77.45,47.188947344525495,17.085,64.2739473445255,25.0,3.75,102.45,81.2
2025-02-11 01:00:00,71.1,44.87942304432155,17.085,61.96442304432155,25.0,3.75,96.1,74.85
2025-02-11 02:00:00,71.62,50.20294902624093,17.085,67.28794902624094,25.0,3.75,96.62,75.37
2025-02-11 03:00:00,74.89,48.950877003857975,17.085,66.03587700385798,25.0,3.75,99.89,78.64
2025-02-11 04:00:00,77.45,46.754224075047304,17.085,63.839224075047305,25.0,3.75,102.45,81.2
2025-02-11 05:00:00,87.44,47.249924100695694,17.085,64.3349241006957,25.0,3.75,112.44,91.19
2025-02-11 06:00:00,100.46,47.612918038601734,17.085,64.69791803860173,25.0,3.75,125.46,104.21
2025-02-11 07:00:00,134.93,43.11268268585805,17.085,60.19768268585805,25.0,3.75,159.93,138.68
2025-02-11 08:00:00,155.53,46.70179765766544,17.085,63.78679765766544,25.0,3.75,180.53,159.28
2025-02-11 09:00:00,141.42,45.83218392671103,17.085,62.91718392671103,25.0,3.75,166.42,145.17
2025-02-11 10:00:00,96.65,45.192912402916804,17.085,62.277912402916805,25.0,3.75,121.65,100.4
2025-02-11 11:00:00,92.78,46.63395183693472,17.085,63.71895183693472,25.0,3.75,117.78,96.53
2025-02-11 12:00:00,97.68,50.791525476405674,17.085,67.87652547640567,25.0,3.75,122.68,101.43
2025-02-11 13:00:00,111.11,48.47783814524065,17.085,65.56283814524065,25.0,3.75,136.11,114.86
2025-02-11 14:00:00,123.46,46.05379444314104,17.085,63.13879444314104,25.0,3.75,148.45999999999998,127.21
2025-02-11 15:00:00,143.69,48.34131798541895,17.085,65.42631798541895,25.0,3.75,168.69,147.44
2025-02-11 16:00:00,144.47,49.99486329587864,17.085,67.07986329587864,25.0,3.75,169.47,148.22
2025-02-11 17:00:00,159.97,49.04541978853217,17.085,66.13041978853218,25.0,3.75,184.97,163.72
2025-02-11 18:00:00,168.19,47.31541316254698,17.085,64.40041316254698,25.0,3.75,193.19,171.94
2025-02-11 19:00:00,167.45,45.902278867295486,17.085,62.98727886729549,25.0,3.75,192.45,171.2
2025-02-11 20:00:00,162.63,48.59259904993381,17.085,65.6775990499338,25.0,3.75,187.63,166.38
2025-02-11 21:00:00,148.75,47.98312319355013,17.085,65.06812319355012,25.0,3.75,173.75,152.5
2025-02-11 22:00:00,142.95,48.986538862762096,17.085,66.0715388627621,25.0,3.75,167.95,146.7
2025-02-11 23:00:00,128.24,48.46649602607057,17.085,65.55149602607057,25.0,3.75,153.24,131.99
2025-02-12 00:00:00,129.13,49.295257853345305,17.085,66.38025785334531,25.0,3.75,154.13,132.88
2025-02-12 01:00:00,127.77,46.125681999585495,17.085,63.210681999585496,25.0,3.75,152.76999999999998,131.51999999999998
2025-02-12 02:00:00,126.82,49.83094055397528,17.085,66.91594055397528,25.0,3.75,151.82,130.57
2025-02-12 03:00:00,126.59,47.59135163209143,17.085,64.67635163209144,25.0,3.75,151.59,130.34
2025-02-12 04:00:00,128.74,51.34667416795716,17.085,68.43167416795717,25.0,3.75,153.74,132.49
2025-02-12 05:00:00,131.24,45.817776786527496,17.085,62.9027767865275,25.0,3.75,156.24,134.99
2025-02-12 06:00:00,151.13,50.66808002903713,17.085,67.75308002903714,25.0,3.75,176.13,154.88
2025-02-12 07:00:00,163.64,47.591973989631924,17.085,64.67697398963193,25.0,3.75,188.64,167.39
2025-02-12 08:00:00,180.0,45.893316415477734,17.085,62.978316415477735,25.0,3.75,205.0,183.75
2025-02-12 09:00:00,174.92,46.228380754597985,17.085,63.313380754597986,25.0,3.75,199.92,178.67
2025-02-12 10:00:00,162.05,46.55545780631799,17.085,63.64045780631799,25.0,3.75,187.05,165.8
2025-02-12 11:00:00,144.01,48.044484315510466,17.085,65.12948431551047,25.0,3.75,169.01,147.76
2025-02-12 12:00:00,137.28,48.24182339877763,17.085,65.32682339877763,25.0,3.75,162.28,141.03
2025-02-12 13:00:00,142.03,46.04875241482947,17.085,63.13375241482947,25.0,3.75,167.03,145.78
2025-02-12 14:00:00,149.4,47.147443238184664,17.085,64.23244323818466,25.0,3.75,174.4,153.15
2025-02-12 15:00:00,159.67,51.48069313993036,17.085,68.56569313993036,25.0,3.75,184.67,163.42
2025-02-12 16:00:00,173.21,50.65123876290806,17.085,67.73623876290806,25.0,3.75,198.21,176.96
2025-02-12 17:00:00,184.59,48.068799762054695,17.085,65.15379976205469,25.0,3.75,209.59,188.34
2025-02-12 18:00:00,197.13,47.27215937904303,17.085,64.35715937904303,25.0,3.75,222.13,200.88
2025-02-12 19:00:00,192.57,47.43621507614316,17.085,64.52121507614316,25.0,3.75,217.57,196.32
2025-02-12 20:00:00,173.9,48.423188368167466,17.085,65.50818836816747,25.0,3.75,198.9,177.65
2025-02-12 21:00:00,155.78,45.15056729230982,17.085,62.235567292309824,25.0,3.75,180.78,159.53
2025-02-12 22:00:00,150.38,46.681399347859944,17.085,63.766399347859945,25.0,3.75,175.38,154.13
2025-02-12 23:00:00,141.81,43.85898427495145,17.085,60.943984274951454,25.0,3.75,166.81,145.56
2025-02-13 00:00:00,140.33,47.99459866791719,17.085,65.0795986679172,25.0,3.75,165.33,144.08
2025-02-13 01:00:00,137.75,48.49054430211211,17.085,65.57554430211212,25.0,3.75,162.75,141.5
2025-02-13 02:00:00,140.79,46.22977949810788,17.085,63.31477949810788,25.0,3.75,165.79,144.54
2025-02-13 03:00:00,136.59,50.3441259492867,17.085,67.4291259492867,25.0,3.75,161.59,140.34
2025-02-13 04:00:00,140.0,44.74462109670195,17.085,61.82962109670195,25.0,3.75,165.0,143.75
2025-02-13 05:00:00,142.0,44.26740266228699,17.085,61.35240266228699,25.0,3.75,167.0,145.75
2025-02-13 06:00:00,159.99,47.64505605982657,17.085,64.73005605982658,25.0,3.75,184.99,163.74
2025-02-13 07:00:00,190.33,49.290349027930944,17.085,66.37534902793095,25.0,3.75,215.33,194.08
2025-02-13 08:00:00,222.36,50.56400780562237,17.085,67.64900780562238,25.0,3.75,247.36,226.11
2025-02-13 09:00:00,220.05,46.278383896968755,17.085,63.363383896968756,25.0,3.75,245.05,223.8
2025-02-13 10:00:00,203.89,49.353514089569224,17.085,66.43851408956922,25.0,3.75,228.89,207.64
2025-02-13 11:00:00,184.68,47.119135483705215,17.085,64.20413548370522,25.0,3.75,209.68,188.43
2025-02-13 12:00:00,174.52,46.85089782282499,17.085,63.93589782282499,25.0,3.75,199.52,178.27
2025-02-13 13:00:00,170.1,48.96347229767998,17.085,66.04847229767998,25.0,3.75,195.1,173.85
2025-02-13 14:00:00,166.7,48.50079817953347,17.085,65.58579817953347,25.0,3.75,191.7,170.45
2025-02-13 15:00:00,170.1,44.043368108738136,17.085,61.12836810873814,25.0,3.75,195.1,173.85
2025-02-13 16:00:00,182.0,50.14923312215842,17.085,67.23423312215843,25.0,3.75,207.0,185.75
2025-02-13 17:00:00,213.05,49.95633513100154,17.085,67.04133513100155,25.0,3.75,238.05,216.8
2025-02-13 18:00:00,207.17,45.94502701968757,17.085,63.03002701968757,25.0,3.75,232.17,210.92
2025-02-13 19:00:00,196.52,47.98775948958145,17.085,65.07275948958144,25.0,3.75,221.52,200.27
2025-02-13 20:00:00,177.03,48.18421279527211,17.085,65.26921279527211,25.0,3.75,202.03,180.78
2025-02-13 21:00:00,162.92,47.717499954354444,17.085,64.80249995435445,25.0,3.75,187.92,166.67
2025-02-13 22:00:00,153.12,46.09554211501579,17.085,63.18054211501579,25.0,3.75,178.12,156.87
2025-02-13 23:00:00,138.97,45.85290568683053,17.085,62.93790568683053,25.0,3.75,163.97,142.72
2025-02-14 00:00:00,139.21,47.14504428072374,17.085,64.23004428072375,25.0,3.75,164.21,142.96
2025-02-14 01:00:00,132.8,49.54161046122536,17.085,66.62661046122537,25.0,3.75,157.8,136.55
2025-02-14 02:00:00,128.5,48.2833527318955,17.085,65.3683527318955,25.0,3.75,153.5,132.25
2025-02-14 03:00:00,127.65,46.45492375853442,17.085,63.53992375853442,25.0,3.75,152.65,131.4
2025-02-14 04:00:00,129.58,48.73954984400332,17.085,65.82454984400331,25.0,3.75,154.58,133.33
2025-02-14 05:00:00,139.59,41.49906718144648,17.085,58.58406718144648,25.0,3.75,164.59,143.34
2025-02-14 06:00:00,162.89,49.49368382345084,17.085,66.57868382345083,25.0,3.75,187.89,166.64
2025-02-14 07:00:00,227.08,43.71672486515043,17.085,60.80172486515043,25.0,3.75,252.08,230.83
2025-02-14 08:00:00,265.64,46.47127053990037,17.085,63.55627053990037,25.0,3.75,290.64,269.39
2025-02-14 09:00:00,215.11,44.95681263345435,17.085,62.04181263345435,25.0,3.75,240.11,218.86
2025-02-14 10:00:00,181.03,44.60678947126482,17.085,61.69178947126482,25.0,3.75,206.03,184.78
2025-02-14 11:00:00,163.01,49.51780599746367,17.085,66.60280599746366,25.0,3.75,188.01,166.76
2025-02-14 12:00:00,149.86,46.26075002008285,17.085,63.34575002008285,25.0,3.75,174.86,153.61
2025-02-14 13:00:00,148.61,47.88916018616806,17.085,64.97416018616806,25.0,3.75,173.61,152.36
2025-02-14 14:00:00,155.8,47.10231126494826,17.085,64.18731126494826,25.0,3.75,180.8,159.55
2025-02-14 15:00:00,175.06,48.150234077152874,17.085,65.23523407715288,25.0,3.75,200.06,178.81
2025-02-14 16:00:00,200.0,47.34979620482714,17.085,64.43479620482714,25.0,3.75,225.0,203.75
2025-02-14 17:00:00,298.91,44.630167974329495,17.085,61.715167974329496,25.0,3.75,323.91,302.66
2025-02-14 18:00:00,293.06,49.18868606160091,17.085,66.27368606160091,25.0,3.75,318.06,296.81
2025-02-14 19:00:00,225.7,46.208639256384004,17.085,63.293639256384004,25.0,3.75,250.7,229.45
2025-02-14 20:00:00,183.55,44.08298862538713,17.085,61.16798862538713,25.0,3.75,208.55,187.3
2025-02-14 21:00:00,163.79,46.33992210077481,17.085,63.42492210077481,25.0,3.75,188.79,167.54
2025-02-14 22:00:00,153.0,50.197672003975256,17.085,67.28267200397525,25.0,3.75,178.0,156.75
2025-02-14 23:00:00,140.03,48.89659590693362,17.085,65.98159590693362,25.0,3.75,165.03,143.78
2025-02-15 00:00:00,135.29,46.49884815389091,17.085,63.58384815389091,25.0,3.75,160.29,139.04
2025-02-15 01:00:00,130.34,46.497637014069774,17.085,63.582637014069775,25.0,3.75,155.34,134.09
2025-02-15 02:00:00,120.0,46.55288232027187,17.085,63.63788232027187,25.0,3.75,145.0,123.75
2025-02-15 03:00:00,118.24,51.34964838982832,17.085,68.43464838982831,25.0,3.75,143.24,121.99
2025-02-15 04:00:00,118.45,47.960023327169736,17.085,65.04502332716973,25.0,3.75,143.45,122.2
2025-02-15 05:00:00,120.37,48.05623571708877,17.085,65.14123571708876,25.0,3.75,145.37,124.12
2025-02-15 06:00:00,133.74,49.256719330770316,17.085,66.34171933077032,25.0,3.75,158.74,137.49
2025-02-15 07:00:00,148.58,47.67373074075966,17.085,64.75873074075966,25.0,3.75,173.58,152.33
2025-02-15 08:00:00,150.67,46.678068131065224,17.085,63.763068131065225,25.0,3.75,175.67,154.42
2025-02-15 09:00:00,137.01,46.803452724536676,17.085,63.88845272453668,25.0,3.75,162.01,140.76
2025-02-15 10:00:00,124.59,47.052949903878506,17.085,64.1379499038785,25.0,3.75,149.59,128.34
2025-02-15 11:00:00,118.36,47.12170794968695,17.085,64.20670794968694,25.0,3.75,143.36,122.11
2025-02-15 12:00:00,112.39,48.65141150998059,17.085,65.7364115099806,25.0,3.75,137.39,116.14
2025-02-15 13:00:00,110.01,47.30004419432123,17.085,64.38504419432124,25.0,3.75,135.01,113.76
2025-02-15 14:00:00,116.15,48.66143257713779,17.085,65.7464325771378,25.0,3.75,141.15,119.9
2025-02-15 15:00:00,128.83,47.03471926248947,17.085,64.11971926248947,25.0,3.75,153.83,132.58
2025-02-15 16:00:00,145.89,47.353422803338816,17.085,64.43842280333882,25.0,3.75,170.89,149.64
2025-02-15 17:00:00,164.54,43.199751053642416,17.085,60.28475105364242,25.0,3.75,189.54,168.29
2025-02-15 18:00:00,174.7,49.0288077721116,17.085,66.1138077721116,25.0,3.75,199.7,178.45
2025-02-15 19:00:00,164.76,47.889129374502616,17.085,64.97412937450261,25.0,3.75,189.76,168.51
2025-02-15 20:00:00,149.65,49.19217264242594,17.085,66.27717264242594,25.0,3.75,174.65,153.4
2025-02-15 21:00:00,128.31,41.40364166631925,17.085,58.48864166631925,25.0,3.75,153.31,132.06
2025-02-15 22:00:00,132.37,51.372901832268084,17.085,68.45790183226808,25.0,3.75,157.37,136.12
2025-02-15 23:00:00,124.54,46.91697316639628,17.085,64.00197316639628,25.0,3.75,149.54000000000002,128.29000000000002
2025-02-16 00:00:00,134.11,49.41251805618167,17.085,66.49751805618166,25.0,3.75,159.11,137.86
2025-02-16 01:00:00,128.9,45.11634056845557,17.085,62.20134056845557,25.0,3.75,153.9,132.65
2025-02-16 02:00:00,123.57,48.421700232831775,17.085,65.50670023283178,25.0,3.75,148.57,127.32
2025-02-16 03:00:00,119.9,45.08932129635932,17.085,62.174321296359324,25.0,3.75,144.9,123.65
2025-02-16 04:00:00,119.57,45.94861450131502,17.085,63.03361450131502,25.0,3.75,144.57,123.32
2025-02-16 05:00:00,120.18,51.024215130440204,17.085,68.1092151304402,25.0,3.75,145.18,123.93
2025-02-16 06:00:00,119.92,46.81478762117994,17.085,63.89978762117994,25.0,3.75,144.92000000000002,123.67
2025-02-16 07:00:00,127.51,47.63101816906608,17.085,64.71601816906607,25.0,3.75,152.51,131.26
2025-02-16 08:00:00,129.6,48.93628788408414,17.085,66.02128788408413,25.0,3.75,154.6,133.35
2025-02-16 09:00:00,130.49,48.18751619865184,17.085,65.27251619865184,25.0,3.75,155.49,134.24
2025-02-16 10:00:00,127.7,47.49699023299379,17.085,64.58199023299379,25.0,3.75,152.7,131.45
2025-02-16 11:00:00,124.03,47.92607442763908,17.085,65.01107442763907,25.0,3.75,149.03,127.78
2025-02-16 12:00:00,124.67,52.00298359318318,17.085,69.08798359318318,25.0,3.75,149.67000000000002,128.42000000000002
2025-02-16 13:00:00,118.77,47.080914828639465,17.085,64.16591482863947,25.0,3.75,143.76999999999998,122.52
2025-02-16 14:00:00,121.02,47.59835051613657,17.085,64.68335051613657,25.0,3.75,146.01999999999998,124.77
2025-02-16 15:00:00,129.55,49.29746121472186,17.085,66.38246121472186,25.0,3.75,154.55,133.3
2025-02-16 16:00:00,137.68,49.4072042886226,17.085,66.4922042886226,25.0,3.75,162.68,141.43
2025-02-16 17:00:00,153.98,49.57021303382739,17.085,66.6552130338274,25.0,3.75,178.98,157.73
2025-02-16 18:00:00,169.98,48.473612866765,17.085,65.558612866765,25.0,3.75,194.98,173.73
2025-02-16 19:00:00,160.29,44.91014259724567,17.085,61.99514259724567,25.0,3.75,185.29,164.04
2025-02-16 20:00:00,153.72,50.46301548730882,17.085,67.54801548730882,25.0,3.75,178.72,157.47
2025-02-16 21:00:00,139.34,44.903461636669256,17.085,61.98846163666926,25.0,3.75,164.34,143.09
2025-02-16 22:00:00,137.62,47.801423353184695,17.085,64.8864233531847,25.0,3.75,162.62,141.37
2025-02-16 23:00:00,131.51,45.687600722667916,17.085,62.77260072266792,25.0,3.75,156.51,135.26
2025-02-17 00:00:00,128.05,47.067875729520644,17.085,64.15287572952064,25.0,3.75,153.05,131.8
2025-02-17 01:00:00,121.06,47.85367724331359,17.085,64.93867724331359,25.0,3.75,146.06,124.81
2025-02-17 02:00:00,120.34,47.83886685360718,17.085,64.92386685360718,25.0,3.75,145.34,124.09
2025-02-17 03:00:00,125.52,48.0399939311772,17.085,65.1249939311772,25.0,3.75,150.51999999999998,129.26999999999998
2025-02-17 04:00:00,128.94,50.42357496082393,17.085,67.50857496082392,25.0,3.75,153.94,132.69
2025-02-17 05:00:00,131.54,48.10322102573459,17.085,65.18822102573459,25.0,3.75,156.54,135.29
2025-02-17 06:00:00,153.16,46.70783915212534,17.085,63.79283915212534,25.0,3.75,178.16,156.91
2025-02-17 07:00:00,204.74,49.12432675928335,17.085,66.20932675928336,25.0,3.75,229.74,208.49
2025-02-17 08:00:00,209.79,49.575093400555915,17.085,66.66009340055592,25.0,3.75,234.79,213.54
2025-02-17 09:00:00,171.3,44.74093679243265,17.085,61.82593679243265,25.0,3.75,196.3,175.05
2025-02-17 10:00:00,139.67,48.39095256240635,17.085,65.47595256240635,25.0,3.75,164.67,143.42
2025-02-17 11:00:00,117.19,48.59849790732843,17.085,65.68349790732843,25.0,3.75,142.19,120.94
2025-02-17 12:00:00,109.47,46.60102541598665,17.085,63.68602541598665,25.0,3.75,134.47,113.22
2025-02-17 13:00:00,106.78,49.94756604932987,17.085,67.03256604932987,25.0,3.75,131.78,110.53
2025-02-17 14:00:00,111.89,46.89604124864158,17.085,63.98104124864158,25.0,3.75,136.89,115.64
2025-02-17 15:00:00,132.27,47.447305329649716,17.085,64.53230532964972,25.0,3.75,157.27,136.02
2025-02-17 16:00:00,158.96,46.85000877413889,17.085,63.93500877413889,25.0,3.75,183.96,162.71
2025-02-17 17:00:00,222.92,47.22731051786957,17.085,64.31231051786958,25.0,3.75,247.92,226.67
2025-02-17 18:00:00,271.0,45.00360224891623,17.085,62.08860224891623,25.0,3.75,296.0,274.75
2025-02-17 19:00:00,215.36,44.31605065751804,17.085,61.40105065751804,25.0,3.75,240.36,219.11
2025-02-17 20:00:00,177.86,50.385162549156576,17.085,67.47016254915658,25.0,3.75,202.86,181.61
2025-02-17 21:00:00,155.19,45.50222972606998,17.085,62.58722972606998,25.0,3.75,180.19,158.94
2025-02-17 22:00:00,139.39,45.213367723794015,17.085,62.298367723794016,25.0,3.75,164.39,143.14
2025-02-17 23:00:00,129.57,42.889372195499206,17.085,59.97437219549921,25.0,3.75,154.57,133.32
2025-02-18 00:00:00,132.95,45.918228927327625,17.085,63.003228927327626,25.0,3.75,157.95,136.7
2025-02-18 01:00:00,125.0,44.54997283589164,17.085,61.63497283589164,25.0,3.75,150.0,128.75
2025-02-18 02:00:00,123.56,50.48018274297937,17.085,67.56518274297937,25.0,3.75,148.56,127.31
2025-02-18 03:00:00,117.11,49.2157866013919,17.085,66.3007866013919,25.0,3.75,142.11,120.86
2025-02-18 04:00:00,115.66,45.81985173235118,17.085,62.90485173235118,25.0,3.75,140.66,119.41
2025-02-18 05:00:00,121.93,51.70102403339525,17.085,68.78602403339525,25.0,3.75,146.93,125.68
2025-02-18 06:00:00,143.61,49.15968339668982,17.085,66.24468339668982,25.0,3.75,168.61,147.36
2025-02-18 07:00:00,190.34,46.546489655689385,17.085,63.631489655689386,25.0,3.75,215.34,194.09
2025-02-18 08:00:00,193.8,42.19734099295949,17.085,59.28234099295949,25.0,3.75,218.8,197.55
2025-02-18 09:00:00,143.53,51.77803756788811,17.085,68.86303756788811,25.0,3.75,168.53,147.28
2025-02-18 10:00:00,124.24,44.41700748917944,17.085,61.50200748917944,25.0,3.75,149.24,127.99
2025-02-18 11:00:00,109.71,43.905354928792846,17.085,60.99035492879285,25.0,3.75,134.70999999999998,113.46
2025-02-18 12:00:00,96.41,49.24129328672591,17.085,66.32629328672591,25.0,3.75,121.41,100.16
2025-02-18 13:00:00,88.53,52.07565723538518,17.085,69.16065723538517,25.0,3.75,113.53,92.28
2025-02-18 14:00:00,98.35,49.96469805972767,17.085,67.04969805972766,25.0,3.75,123.35,102.1
2025-02-18 15:00:00,110.0,48.32397066281135,17.085,65.40897066281136,25.0,3.75,135.0,113.75
2025-02-18 16:00:00,128.16,48.385661106037205,17.085,65.4706611060372,25.0,3.75,153.16,131.91
2025-02-18 17:00:00,177.61,48.90298354026725,17.085,65.98798354026725,25.0,3.75,202.61,181.36
2025-02-18 18:00:00,174.32,48.714009602280164,17.085,65.79900960228017,25.0,3.75,199.32,178.07
2025-02-18 19:00:00,155.91,47.75853527064538,17.085,64.84353527064539,25.0,3.75,180.91,159.66
2025-02-18 20:00:00,142.42,47.404554630610384,17.085,64.48955463061039,25.0,3.75,167.42,146.17
2025-02-18 21:00:00,129.41,47.07096616690759,17.085,64.15596616690759,25.0,3.75,154.41,133.16
2025-02-18 22:00:00,121.9,45.68822324497328,17.085,62.77322324497328,25.0,3.75,146.9,125.65
2025-02-18 23:00:00,114.45,46.63480226897308,17.085,63.71980226897308,25.0,3.75,139.45,118.2
2025-02-19 00:00:00,104.54,43.810238794315865,17.085,60.895238794315866,25.0,3.75,129.54000000000002,108.29
2025-02-19 01:00:00,99.29,46.99947316911713,17.085,64.08447316911713,25.0,3.75,124.29,103.04
2025-02-19 02:00:00,99.6,45.2189702084048,17.085,62.3039702084048,25.0,3.75,124.6,103.35
2025-02-19 03:00:00,97.29,44.98897378827509,17.085,62.07397378827509,25.0,3.75,122.29,101.04
2025-02-19 04:00:00,94.5,47.55594072501359,17.085,64.64094072501359,25.0,3.75,119.5,98.25
2025-02-19 05:00:00,97.48,49.98015699539583,17.085,67.06515699539582,25.0,3.75,122.48,101.23
2025-02-19 06:00:00,115.0,49.03278563471126,17.085,66.11778563471125,25.0,3.75,140.0,118.75
2025-02-19 07:00:00,149.5,44.05515121546028,17.085,61.14015121546028,25.0,3.75,174.5,153.25
2025-02-19 08:00:00,166.37,45.216896149565954,17.085,62.301896149565955,25.0,3.75,191.37,170.12
2025-02-19 09:00:00,128.76,49.07769479868306,17.085,66.16269479868306,25.0,3.75,153.76,132.51
2025-02-19 10:00:00,107.91,45.23117763563001,17.085,62.31617763563001,25.0,3.75,132.91,111.66
2025-02-19 11:00:00,89.28,46.74688612271258,17.085,63.83188612271258,25.0,3.75,114.28,93.03
2025-02-19 12:00:00,81.52,48.296256620755734,17.085,65.38125662075574,25.0,3.75,106.52,85.27
2025-02-19 13:00:00,82.74,45.25946351297936,17.085,62.34446351297936,25.0,3.75,107.74,86.49
2025-02-19 14:00:00,85.2,47.406903434998554,17.085,64.49190343499856,25.0,3.75,110.2,88.95
2025-02-19 15:00:00,90.63,44.52810143287022,17.085,61.613101432870224,25.0,3.75,115.63,94.38
2025-02-19 16:00:00,110.03,45.993417134804204,17.085,63.078417134804205,25.0,3.75,135.03,113.78
2025-02-19 17:00:00,131.28,47.835716290991705,17.085,64.9207162909917,25.0,3.75,156.28,135.03
2025-02-19 18:00:00,142.98,44.01016495564329,17.085,61.09516495564329,25.0,3.75,167.98,146.73
2025-02-19 19:00:00,144.42,48.07710189862743,17.085,65.16210189862744,25.0,3.75,169.42,148.17
2025-02-19 20:00:00,120.9,47.15687682485327,17.085,64.24187682485328,25.0,3.75,145.9,124.65
2025-02-19 21:00:00,113.75,48.30113233154093,17.085,65.38613233154092,25.0,3.75,138.75,117.5
2025-02-19 22:00:00,107.13,47.64398069083595,17.085,64.72898069083595,25.0,3.75,132.13,110.88
2025-02-19 23:00:00,99.81,49.92443328265432,17.085,67.00943328265433,25.0,3.75,124.81,103.56
2025-02-20 00:00:00,86.17,47.446601428002445,17.085,64.53160142800245,25.0,3.75,111.17,89.92
2025-02-20 01:00:00,85.2,46.33734134045613,17.085,63.42234134045613,25.0,3.75,110.2,88.95
2025-02-20 02:00:00,84.56,47.440747428771196,17.085,64.5257474287712,25.0,3.75,109.56,88.31
2025-02-20 03:00:00,83.64,48.28274848077941,17.085,65.36774848077941,25.0,3.75,108.64,87.39
2025-02-20 04:00:00,82.18,47.29387256335804,17.085,64.37887256335804,25.0,3.75,107.18,85.93
2025-02-20 05:00:00,83.84,47.2773358051144,17.085,64.3623358051144,25.0,3.75,108.84,87.59
2025-02-20 06:00:00,86.31,45.79216904709312,17.085,62.87716904709312,25.0,3.75,111.31,90.06
2025-02-20 07:00:00,110.41,45.87035058760473,17.085,62.955350587604734,25.0,3.75,135.41,114.16
2025-02-20 08:00:00,127.98,44.390941879107245,17.085,61.475941879107246,25.0,3.75,152.98000000000002,131.73000000000002
2025-02-20 09:00:00,105.87,50.69530590908051,17.085,67.78030590908051,25.0,3.75,130.87,109.62
2025-02-20 10:00:00,93.72,44.70842595192406,17.085,61.793425951924064,25.0,3.75,118.72,97.47
2025-02-20 11:00:00,87.23,45.810342027114814,17.085,62.895342027114815,25.0,3.75,112.23,90.98
2025-02-20 12:00:00,86.87,45.75933789156824,17.085,62.84433789156824,25.0,3.75,111.87,90.62
2025-02-20 13:00:00,84.51,48.986001176595515,17.085,66.07100117659552,25.0,3.75,109.51,88.26
2025-02-20 14:00:00,84.78,46.60625306612258,17.085,63.69125306612258,25.0,3.75,109.78,88.53
2025-02-20 15:00:00,90.05,49.6916365680541,17.085,66.7766365680541,25.0,3.75,115.05,93.8
2025-02-20 16:00:00,98.34,45.849171174218895,17.085,62.934171174218896,25.0,3.75,123.34,102.09
2025-02-20 17:00:00,110.13,47.75414074715424,17.085,64.83914074715423,25.0,3.75,135.13,113.88
2025-02-20 18:00:00,112.38,45.52545831618712,17.085,62.61045831618712,25.0,3.75,137.38,116.13
2025-02-20 19:00:00,122.45,51.486450678253405,17.085,68.5714506782534,25.0,3.75,147.45,126.2
2025-02-20 20:00:00,105.91,44.820955584647606,17.085,61.90595558464761,25.0,3.75,130.91,109.66
2025-02-20 21:00:00,92.41,47.815793843160684,17.085,64.90079384316068,25.0,3.75,117.41,96.16
2025-02-20 22:00:00,90.84,48.46370618457083,17.085,65.54870618457083,25.0,3.75,115.84,94.59
2025-02-20 23:00:00,83.0,48.02375061760963,17.085,65.10875061760963,25.0,3.75,108.0,86.75
2025-02-21 00:00:00,75.51,46.825577104951215,17.085,63.910577104951216,25.0,3.75,100.51,79.26
2025-02-21 01:00:00,74.99,46.93651102323978,17.085,64.02151102323978,25.0,3.75,99.99,78.74
2025-02-21 02:00:00,79.8,47.28377536666485,17.085,64.36877536666485,25.0,3.75,104.8,83.55
2025-02-21 03:00:00,83.4,46.90214841944965,17.085,63.98714841944965,25.0,3.75,108.4,87.15
2025-02-21 04:00:00,82.4,49.12391065629645,17.085,66.20891065629645,25.0,3.75,107.4,86.15
2025-02-21 05:00:00,82.03,51.617198425889335,17.085,68.70219842588934,25.0,3.75,107.03,85.78
2025-02-21 06:00:00,106.47,46.081168852690965,17.085,63.166168852690966,25.0,3.75,131.47,110.22
2025-02-21 07:00:00,152.5,44.45654646354848,17.085,61.54154646354848,25.0,3.75,177.5,156.25
2025-02-21 08:00:00,145.21,47.019588326004126,17.085,64.10458832600412,25.0,3.75,170.21,148.96
